# word	per_million
# Source: Google Books Ngram Viewer 1-gram English dataset (20120701),
# https://books.google.com/ngrams/info -- freely usable, no share-alike.
# Regenerate with scripts/build_english_frequency.py. Top 15000 words
# by total occurrence across a corpus of 378277505813 tokens.
interface	26.6358
tied	26.6248
ph	26.6123
ah	26.6010
creek	26.5792
adams	26.5771
brilliant	26.5407
pregnancy	26.5366
voices	26.5292
enterprises	26.5238
threw	26.5076
fun	26.5075
tale	26.5020
measuring	26.4950
instant	26.4848
manage	26.4761
stephen	26.4601
conclude	26.4556
voluntary	26.4135
colored	26.4132
solve	26.4064
females	26.4057
affection	26.4017
terminal	26.3854
fee	26.3798
alike	26.3583
disappeared	26.3530
physics	26.3507
organisation	26.3335
executed	26.3333
surprising	26.3288
approached	26.3179
panel	26.3140
victims	26.3136
restrictions	26.3129
sharing	26.3126
eleven	26.2897
obligations	26.2781
mathematics	26.2722
harmony	26.2568
proposition	26.2557
dealt	26.2422
florida	26.2328
links	26.2222
ride	26.2221
transaction	26.2219
regardless	26.2161
sword	26.2031
hunting	26.1731
allen	26.1626
classroom	26.1595
applying	26.1569
thesis	26.1520
proceeded	26.1260
throne	26.1249
studying	26.1107
gay	26.1032
participate	26.1031
candidates	26.0888
residents	26.0729
repair	26.0717
particle	26.0716
cap	26.0682
channels	26.0611
migration	26.0534
provincial	26.0508
magic	26.0469
desk	26.0413
conservation	26.0384
altered	26.0159
firmly	25.9998
excited	25.9903
modes	25.9789
treasury	25.9759
affair	25.9721
pocket	25.9707
stayed	25.9439
verbal	25.9220
capture	25.9003
profound	25.8959
circular	25.8932
validity	25.8901
outline	25.8862
souls	25.8719
guy	25.8703
messages	25.8645
format	25.8448
gifts	25.8434
desires	25.8417
satisfy	25.8371
inevitable	25.8254
ix	25.8252
dr	25.8228
emerged	25.8206
bag	25.8111
coefficient	25.8093
exclusive	25.8050
doctors	25.8038
suggestions	25.7978
mood	25.7948
agreements	25.7885
captured	25.7809
marry	25.7799
introduce	25.7734
salvation	25.7600
dc	25.7267
intelligent	25.7256
portrait	25.7247
bills	25.7190
sam	25.7177
button	25.6825
stick	25.6783
differential	25.6761
sustained	25.6688
import	25.6613
invasion	25.6365
strict	25.6310
angeles	25.6308
partnership	25.6298
patent	25.6247
paint	25.6246
frontier	25.6240
preference	25.6182
belongs	25.6127
clark	25.6114
bus	25.6043
enthusiasm	25.6034
log	25.5974
fewer	25.5894
exclusively	25.5888
seeds	25.5865
concentrations	25.5590
sovereign	25.5470
signals	25.5240
virus	25.5213
specimens	25.5163
australian	25.5077
rays	25.5076
lessons	25.5064
calm	25.4994
technological	25.4839
yours	25.4779
inclined	25.4733
arrive	25.4601
players	25.4572
crystal	25.4548
parish	25.4526
driver	25.4483
dimension	25.4316
tip	25.4299
bitter	25.4231
savings	25.4228
tender	25.3926
temporal	25.3908
muslim	25.3753
video	25.3694
privilege	25.3595
charter	25.3568
massive	25.3526
promotion	25.3378
arose	25.3363
worn	25.3297
responsibilities	25.3287
qualified	25.3160
adopt	25.3139
illustrate	25.3100
weekly	25.3043
prevented	25.2840
camera	25.2682
foods	25.2650
bent	25.2645
engage	25.2607
ending	25.2594
vain	25.2568
conflicts	25.2392
manufacture	25.2376
folk	25.2309
mystery	25.2276
operated	25.2066
celebrated	25.1961
emotion	25.1946
seconds	25.1939
chemistry	25.1861
romantic	25.1851
prevention	25.1850
manuscript	25.1765
allies	25.1750
dates	25.1650
margin	25.1431
qui	25.1427
bush	25.1406
morality	25.1247
replace	25.1220
urged	25.1190
avoided	25.1131
anyway	25.1032
occasional	25.0993
inter	25.0959
tissues	25.0934
graduate	25.0858
controversy	25.0823
inventory	25.0631
illustrations	25.0614
joe	25.0592
bulk	25.0536
greece	25.0491
admission	25.0419
sending	25.0380
relate	25.0306
mineral	25.0253
mercy	25.0250
polish	25.0160
anne	25.0153
forever	25.0050
calcium	24.9720
ft	24.9591
consisted	24.9388
commissioner	24.9211
improvements	24.9200
fame	24.9110
varies	24.9025
arises	24.8971
santa	24.8958
plenty	24.8789
thermal	24.8715
respects	24.8583
medieval	24.8554
slope	24.8484
refuse	24.8438
risks	24.8426
complexity	24.8400
innocent	24.8061
protestant	24.8007
continent	24.7892
gentle	24.7723
describing	24.7722
maria	24.7587
soc	24.7523
ignorance	24.7435
trials	24.7434
encountered	24.7324
conceived	24.7320
closing	24.7251
tobacco	24.7237
crew	24.7109
sisters	24.7105
adoption	24.7089
fraction	24.6973
korea	24.6930
wore	24.6912
reward	24.6890
protest	24.6878
choices	24.6868
na	24.6546
employers	24.6528
pulse	24.6484
proposals	24.6379
artistic	24.6364
compelled	24.6263
widespread	24.6220
merchant	24.6173
operator	24.6069
expanded	24.5924
researchers	24.5907
classic	24.5900
topics	24.5751
analyses	24.5678
wherever	24.5641
marginal	24.5540
consist	24.5538
wives	24.5529
defend	24.5279
inspection	24.5248
enabled	24.5192
requiring	24.5061
ritual	24.5046
adjacent	24.5041
pressures	24.4888
bare	24.4815
simon	24.4807
poland	24.4783
digital	24.4773
furniture	24.4769
nitrogen	24.4685
atoms	24.4559
partially	24.4459
engineers	24.4196
wings	24.4175
ne	24.4052
egg	24.4051
reporting	24.4042
devil	24.3999
sensitivity	24.3974
ford	24.3907
blacks	24.3774
merchants	24.3765
mounted	24.3753
monitoring	24.3607
finish	24.3582
incorporated	24.3567
quietly	24.3354
dans	24.3298
tape	24.3265
survive	24.3248
libraries	24.3205
senses	24.3157
das	24.3114
spatial	24.2987
ben	24.2972
registered	24.2867
yard	24.2789
breakfast	24.2753
clerk	24.2617
disposition	24.2589
revised	24.2581
sing	24.2529
gravity	24.2351
margaret	24.2262
maps	24.2071
anywhere	24.1526
jane	24.1445
bath	24.1410
segment	24.1366
circles	24.1296
painful	24.1253
humans	24.0939
tract	24.0880
fruits	24.0848
personally	24.0667
pound	24.0587
mortality	24.0554
consumers	24.0276
explains	24.0143
courtesy	24.0101
laugh	24.0062
obtaining	23.9877
headquarters	23.9815
au	23.9714
filter	23.9628
publishers	23.9620
monetary	23.9564
actors	23.9508
boats	23.9478
clouds	23.9375
tour	23.9241
poets	23.9228
experts	23.9218
intent	23.9217
blessed	23.9176
tomorrow	23.9156
regards	23.9151
extending	23.9148
forests	23.9076
employ	23.8878
metals	23.8856
decreased	23.8765
coverage	23.8750
gulf	23.8707
atomic	23.8603
worry	23.8531
mines	23.8414
bears	23.8355
restored	23.8334
imports	23.8270
cloud	23.8252
excitement	23.8243
roosevelt	23.8233
midst	23.8212
furnished	23.8140
dialogue	23.8011
fees	23.7898
apartment	23.7838
interference	23.7795
stem	23.7762
phases	23.7733
opera	23.7684
throat	23.7487
tended	23.7345
push	23.7222
arising	23.7214
portions	23.7145
census	23.7089
succeed	23.6907
gains	23.6862
covers	23.6687
merit	23.6645
trail	23.6640
deemed	23.6551
indirect	23.6515
reliable	23.6511
retain	23.6394
engineer	23.6370
losing	23.6151
investigations	23.6055
inflation	23.5900
array	23.5784
uncertainty	23.5740
seized	23.5625
belonged	23.5345
settle	23.5249
colleges	23.5160
pan	23.5081
realm	23.5069
favorite	23.5011
andrew	23.4993
lords	23.4918
platform	23.4909
player	23.4613
revelation	23.4575
shoes	23.4554
rubber	23.4336
fears	23.4236
acquire	23.4152
neighborhood	23.4147
fragments	23.3776
symbolic	23.3650
wales	23.3472
designated	23.3470
saturday	23.3456
prescribed	23.3371
electricity	23.3254
daughters	23.3202
proceeds	23.3151
optical	23.3109
stuff	23.3100
immense	23.2810
aunt	23.2649
bottle	23.2621
seventh	23.2501
affecting	23.2478
austria	23.2410
organisms	23.2390
russell	23.2251
presumably	23.2216
indicating	23.2169
jim	23.2139
vector	23.2067
valve	23.1998
anderson	23.1975
bore	23.1934
yesterday	23.1902
loop	23.1850
priority	23.1798
computers	23.1737
placing	23.1732
prospect	23.1661
beds	23.1599
retired	23.1596
recommendations	23.1593
absorbed	23.1356
vietnam	23.1333
georgia	23.1124
believes	23.0901
passive	23.0828
bibliography	23.0755
ideology	23.0751
favorable	23.0745
delight	23.0647
pairs	23.0601
natives	23.0592
construct	23.0520
visitors	23.0509
isolation	23.0492
wondered	23.0487
frederick	23.0460
bacteria	23.0402
boards	23.0365
divorce	23.0343
im	23.0338
hamilton	23.0313
acknowledged	23.0294
loud	23.0292
dynamics	23.0201
varieties	23.0067
delicate	22.9942
guidelines	22.9861
mix	22.9808
remarked	22.9719
allied	22.9702
faster	22.9698
parameter	22.9675
holes	22.9597
indication	22.9537
origins	22.9522
powder	22.9180
committees	22.9137
linguistic	22.9114
precious	22.9052
lifted	22.9025
stimulus	22.8987
serum	22.8967
solar	22.8870
calculation	22.8753
facility	22.8713
banking	22.8583
retirement	22.8558
chapel	22.8531
ha	22.8451
notwithstanding	22.8434
controlling	22.8381
franklin	22.8289
encounter	22.8223
jersey	22.8212
relatives	22.8047
legitimate	22.7828
authorized	22.7726
dominated	22.7709
inherent	22.7660
arrest	22.7652
odd	22.7322
eighteen	22.7170
crossing	22.7131
transformed	22.7090
bands	22.7055
adds	22.7035
petition	22.7026
napoleon	22.6961
flag	22.6823
recovered	22.6774
howard	22.6757
justify	22.6509
fox	22.6444
disk	22.6412
occurring	22.6389
pen	22.6320
reveals	22.6304
seventy	22.6273
km	22.6251
outstanding	22.6225
attracted	22.6154
puts	22.6150
automatic	22.6100
mayor	22.6014
prosperity	22.5968
taxation	22.5961
insight	22.5950
explicit	22.5938
descriptions	22.5903
memories	22.5794
reaches	22.5763
creates	22.5730
remainder	22.5524
cable	22.5454
constituted	22.5439
whites	22.5433
res	22.5410
comparable	22.5241
inadequate	22.5197
uk	22.5136
advances	22.5060
max	22.4989
chem	22.4945
solely	22.4890
unlikely	22.4868
creature	22.4805
terror	22.4786
hostile	22.4776
gardens	22.4683
motives	22.4652
albert	22.4650
nodded	22.4640
resident	22.4612
ranks	22.4577
transmitted	22.4570
burned	22.4542
integrity	22.4494
ceased	22.4411
witnesses	22.4391
pronounced	22.4334
alleged	22.4314
pole	22.4179
basin	22.4173
physicians	22.4137
classified	22.4131
ff	22.4120
tribe	22.4120
enforcement	22.4065
lunch	22.4063
behavioral	22.4024
followers	22.3959
intimate	22.3913
deliver	22.3757
guilt	22.3600
rs	22.3526
continually	22.3482
resist	22.3462
venture	22.3434
incidence	22.3269
confused	22.3256
heating	22.3221
collect	22.3216
definitions	22.3191
aims	22.3142
constraints	22.3051
diverse	22.3018
commons	22.2910
reflects	22.2908
foundations	22.2905
gently	22.2878
companion	22.2850
ignored	22.2707
schemes	22.2706
fatal	22.2653
mills	22.2634
diffusion	22.2589
implied	22.2575
performing	22.2574
latest	22.2534
visits	22.2422
lesions	22.2373
ruling	22.2326
elderly	22.2249
creatures	22.2234
moses	22.2224
pollution	22.2191
gathering	22.2109
elaborate	22.2014
angles	22.2005
crimes	22.1993
quarterly	22.1905
undertaken	22.1894
programming	22.1848
mississippi	22.1767
turkey	22.1702
gallery	22.1660
bases	22.1533
clergy	22.1525
eq	22.1513
killing	22.1494
referring	22.1386
scales	22.1266
douglas	22.1258
specimen	22.1230
excluded	22.1223
receives	22.1221
fourteen	22.1210
restoration	22.1161
votes	22.1110
divide	22.1100
holland	22.0979
reasonably	22.0919
compromise	22.0759
silk	22.0724
developmental	22.0712
loving	22.0668
glance	22.0583
attachment	22.0471
dedicated	22.0216
reforms	22.0152
exceptions	22.0107
attained	22.0097
generate	21.9830
ties	21.9829
pursuit	21.9777
fired	21.9754
une	21.9742
deposit	21.9709
uncertain	21.9697
detection	21.9682
appeals	21.9663
highway	21.9661
dried	21.9530
tho	21.9497
semi	21.9487
photo	21.9400
menu	21.9345
peasants	21.9305
surplus	21.9284
nucleus	21.9250
usage	21.9238
spaces	21.9076
prisoner	21.9061
successive	21.9046
remedy	21.9032
manufacturers	21.9023
cord	21.9011
myth	21.8800
titles	21.8636
theological	21.8614
hate	21.8612
substitute	21.8608
moore	21.8524
buying	21.8493
administered	21.8380
solving	21.8258
senator	21.8207
stroke	21.8143
salary	21.8121
farms	21.8072
hospitals	21.8023
cd	21.7909
fiscal	21.7891
literally	21.7830
pace	21.7776
autumn	21.7738
bulletin	21.7643
cure	21.7619
proceeding	21.7618
tight	21.7611
aimed	21.7590
xi	21.7580
stepped	21.7492
regiment	21.7444
supervision	21.7415
tumor	21.7348
carrier	21.7312
historic	21.7239
automatically	21.7220
theater	21.7186
unconscious	21.7087
breathing	21.6970
prophet	21.6648
photographs	21.6452
guarantee	21.6424
completion	21.6405
artery	21.6397
fancy	21.6347
sur	21.6337
hitler	21.6128
es	21.6025
exercised	21.5939
borne	21.5908
ruled	21.5907
starts	21.5799
edges	21.5743
asks	21.5742
sci	21.5737
remark	21.5662
pupil	21.5553
hide	21.5531
alter	21.5106
initiative	21.5050
calculations	21.4977
pilot	21.4960
cultivation	21.4927
arrested	21.4922
lesser	21.4834
mild	21.4744
tank	21.4697
lectures	21.4678
settings	21.4637
approaching	21.4445
continental	21.4431
commonwealth	21.4364
award	21.4271
stranger	21.4264
surgical	21.4038
timber	21.3973
assignment	21.3890
improving	21.3817
defects	21.3685
tragedy	21.3597
generous	21.3595
complaint	21.3552
ceremony	21.3485
sixteen	21.3441
rely	21.3421
evaluate	21.3259
dimensional	21.3232
lecture	21.3182
investments	21.3159
voyage	21.3117
marshall	21.3085
suspected	21.3079
mrs	21.3031
grants	21.2805
cooperative	21.2804
configuration	21.2758
fails	21.2743
damages	21.2727
wells	21.2700
bars	21.2680
attempting	21.2656
hebrew	21.2422
exceed	21.2409
bow	21.2382
gates	21.2341
fitted	21.2322
comparatively	21.2234
egyptian	21.2232
outcomes	21.2089
healing	21.1997
functioning	21.1981
conquest	21.1936
submit	21.1793
lovely	21.1780
emphasized	21.1756
genes	21.1455
sorts	21.1410
territories	21.1215
subjected	21.1196
declined	21.1137
kennedy	21.1124
nearby	21.1076
observer	21.1054
requested	21.1045
arbitrary	21.0996
hunt	21.0981
switch	21.0970
springs	21.0964
objection	21.0894
scripture	21.0712
infants	21.0538
feedback	21.0527
privileges	21.0429
entity	21.0416
guests	21.0391
roughly	21.0290
blame	21.0243
governing	21.0238
supports	21.0231
peasant	21.0210
urine	21.0174
collections	21.0167
fur	21.0105
tales	21.0071
madame	21.0058
seal	21.0031
constitutes	20.9931
reconstruction	20.9922
distress	20.9824
triumph	20.9803
ions	20.9666
giant	20.9603
quantitative	20.9554
foster	20.9525
adjusted	20.9399
seated	20.9352
th	20.9351
mad	20.9303
cream	20.9255
appreciation	20.9240
definitely	20.9222
parliamentary	20.9166
challenges	20.9154
communicate	20.9124
charity	20.9058
loyalty	20.8983
brazil	20.8957
presently	20.8956
rotation	20.8955
pursued	20.8914
separately	20.8869
yields	20.8859
default	20.8680
carries	20.8607
retreat	20.8367
escaped	20.8275
impulse	20.8170
missionary	20.8069
pursue	20.8023
lift	20.7915
burst	20.7899
proc	20.7890
sleeping	20.7874
substantially	20.7840
interviews	20.7839
neglect	20.7715
flood	20.7700
motivation	20.7686
lane	20.7628
lawyers	20.7555
hanging	20.7502
motive	20.7481
correctly	20.7461
nerves	20.7310
upward	20.7297
assembled	20.7270
clock	20.7179
feared	20.6989
associates	20.6980
deck	20.6845
sooner	20.6810
explore	20.6796
ing	20.6735
wisconsin	20.6727
mighty	20.6594
neglected	20.6565
themes	20.6552
seats	20.6521
reprinted	20.6500
islam	20.6497
grows	20.6465
shorter	20.6431
availability	20.6403
armies	20.6379
beer	20.6276
movie	20.6238
anglo	20.6234
farming	20.6233
knife	20.6167
mature	20.6144
argues	20.6111
technologies	20.6046
somebody	20.5943
recalled	20.5940
sampling	20.5885
preface	20.5776
dancing	20.5745
badly	20.5689
ridge	20.5679
alternatives	20.5651
preservation	20.5617
defeated	20.5545
liberation	20.5540
rigid	20.5539
surrender	20.5515
archives	20.5506
manners	20.5412
mobile	20.5316
criterion	20.5269
hitherto	20.5206
associate	20.5118
deficiency	20.5114
lens	20.5084
reception	20.5024
publisher	20.4933
pointing	20.4899
novels	20.4871
ct	20.4729
rebellion	20.4534
excuse	20.4531
grammar	20.4517
li	20.4496
abundant	20.4463
manifest	20.4438
earned	20.4411
appreciate	20.4407
hi	20.4257
deputy	20.4214
historian	20.4017
commands	20.4014
commanded	20.4004
organism	20.3816
informal	20.3736
lover	20.3689
certificate	20.3649
imagined	20.3642
bob	20.3578
pakistan	20.3549
aristotle	20.3411
detected	20.3387
jefferson	20.3321
everyday	20.3309
keeps	20.3139
invention	20.3092
politicians	20.2922
sociology	20.2904
belt	20.2900
bias	20.2742
perfection	20.2704
gordon	20.2682
dad	20.2640
sentiment	20.2601
riding	20.2486
protocol	20.2460
specialized	20.2454
lung	20.2392
races	20.2382
responded	20.2320
photograph	20.2271
suspended	20.2208
suicide	20.2129
voting	20.2101
renal	20.2085
lots	20.2045
rises	20.1980
visiting	20.1950
checked	20.1937
impressed	20.1917
capitalism	20.1877
registration	20.1789
managing	20.1788
demonstration	20.1745
sheets	20.1643
baltimore	20.1551
behaviors	20.1473
static	20.1410
prize	20.1400
pitch	20.1396
immigration	20.1383
capitalist	20.1359
listened	20.1274
variance	20.0939
wright	20.0827
justification	20.0806
perceive	20.0794
handsome	20.0779
singular	20.0667
tie	20.0659
immigrants	20.0631
acknowledge	20.0552
subjective	20.0480
federation	20.0468
bold	20.0425
socialism	20.0405
filed	20.0390
landed	20.0362
sessions	20.0314
contacts	20.0307
filling	20.0280
unnecessary	20.0233
stimulation	20.0225
eager	20.0157
dawn	20.0136
princess	20.0115
presidential	20.0092
streams	20.0054
pine	19.9911
electrons	19.9878
producers	19.9820
pa	19.9780
physiological	19.9773
kg	19.9729
combat	19.9698
princeton	19.9632
inspiration	19.9515
butter	19.9500
geographical	19.9484
nearest	19.9478
flexible	19.9441
knees	19.9397
netherlands	19.9301
meanings	19.9280
expenditures	19.9277
landing	19.9264
wedding	19.9260
sizes	19.9186
angel	19.9131
historians	19.9117
package	19.9099
dean	19.9067
perspectives	19.9033
suspect	19.9010
marx	19.8845
recover	19.8822
smell	19.8784
abraham	19.8749
cents	19.8655
governmental	19.8615
thompson	19.8614
sweden	19.8605
soils	19.8598
paintings	19.8560
accurately	19.8555
sport	19.8540
thereafter	19.8539
zealand	19.8516
boxes	19.8449
rod	19.8359
online	19.8281
verb	19.8210
modification	19.8206
locations	19.8199
assess	19.8073
aggressive	19.7970
lakes	19.7838
bishops	19.7683
advised	19.7516
balanced	19.7480
aggregate	19.7477
preparations	19.7303
sensation	19.7278
romans	19.7275
combine	19.7145
wash	19.7065
rat	19.7058
talent	19.6986
erected	19.6921
attribute	19.6871
grief	19.6841
benjamin	19.6805
premises	19.6803
pulmonary	19.6762
missouri	19.6750
sins	19.6718
seventeenth	19.6662
enters	19.6562
winds	19.6479
grades	19.6424
integral	19.6405
addresses	19.6378
inevitably	19.6224
predicted	19.6197
condemned	19.6148
prayers	19.6075
junior	19.6020
elevated	19.6009
flame	19.5971
suspicion	19.5956
styles	19.5925
injuries	19.5848
peaceful	19.5821
competent	19.5744
pump	19.5732
disposal	19.5712
reproduction	19.5703
illustrates	19.5513
morgan	19.5503
admiral	19.5407
promises	19.5224
matthew	19.5168
innovation	19.5156
deals	19.5043
lacking	19.4984
illegal	19.4720
wanting	19.4594
distinctive	19.4538
calculate	19.4507
mercury	19.4505
enzyme	19.4475
combinations	19.4366
disposed	19.4358
thrust	19.4355
rolled	19.4307
governed	19.4265
brand	19.4264
dictionary	19.4150
proportions	19.4049
centres	19.4022
finite	19.3992
fibers	19.3890
actor	19.3845
irregular	19.3781
carriage	19.3724
rolling	19.3711
vehicles	19.3646
tubes	19.3590
extends	19.3475
extract	19.3369
aesthetic	19.3353
cylinder	19.3331
replacement	19.3247
subtle	19.3228
restaurant	19.3124
unfortunate	19.3091
eliminate	19.3072
termed	19.3064
saints	19.2914
virgin	19.2762
edinburgh	19.2720
sarah	19.2714
devotion	19.2644
okay	19.2635
accustomed	19.2513
biology	19.2451
affects	19.2351
shame	19.2334
pp	19.2202
eighth	19.2154
label	19.2044
jacob	19.2034
prolonged	19.2008
sketch	19.1993
segments	19.1953
plains	19.1810
resort	19.1803
secular	19.1755
abilities	19.1754
declare	19.1724
violation	19.1597
hierarchy	19.1483
rush	19.1416
potentially	19.1406
repeatedly	19.1384
statutes	19.1330
leather	19.1282
counties	19.1262
battery	19.1262
restore	19.1236
vienna	19.1203
threshold	19.1171
initiated	19.1092
em	19.1002
brave	19.0955
commissioners	19.0944
lease	19.0778
algorithm	19.0773
sovereignty	19.0764
autonomy	19.0734
mouse	19.0676
node	19.0591
disaster	19.0590
simplicity	19.0526
slip	19.0482
skilled	19.0470
cousin	19.0447
corruption	19.0402
reserves	19.0387
tropical	19.0381
cardinal	19.0368
estates	19.0358
injection	19.0323
ideological	19.0280
horizon	19.0278
norman	19.0214
naked	19.0184
prejudice	19.0080
suggesting	19.0062
elevation	19.0024
grateful	18.9967
loaded	18.9965
whereby	18.9926
walker	18.9876
professionals	18.9781
businesses	18.9596
cardiac	18.9563
alfred	18.9549
artillery	18.9548
shelter	18.9472
occupational	18.9460
infantry	18.9396
brick	18.9360
tide	18.9357
cultivated	18.9344
examining	18.9189
certainty	18.9164
metropolitan	18.9137
shapes	18.9129
ambassador	18.9114
accomplish	18.9014
accumulation	18.8844
operative	18.8838
permits	18.8831
injured	18.8814
truck	18.8673
chiefs	18.8656
diary	18.8629
explicitly	18.8599
cheap	18.8565
las	18.8504
craft	18.8379
tremendous	18.8378
smoking	18.8315
dissolved	18.8243
freud	18.8242
barely	18.8134
ve	18.8097
modest	18.8070
sharply	18.8056
optimal	18.7995
doubtless	18.7981
households	18.7974
monitor	18.7858
nights	18.7778
respiratory	18.7766
virtues	18.7751
fiber	18.7700
plato	18.7686
abnormal	18.7633
coastal	18.7628
moisture	18.7584
amino	18.7550
penalty	18.7532
negroes	18.7508
nurses	18.7389
directory	18.7386
renaissance	18.7346
discussing	18.7320
tin	18.7140
despair	18.7074
seeks	18.7045
imported	18.6941
ignorant	18.6932
comparing	18.6824
physically	18.6799
norms	18.6669
notions	18.6654
wake	18.6603
spinal	18.6569
insects	18.6541
ego	18.6447
obedience	18.6431
geography	18.6384
searching	18.6363
barrier	18.6319
palm	18.6290
splendid	18.6205
shops	18.6165
mud	18.6091
shade	18.6079
continuity	18.6069
patience	18.5986
decree	18.5918
delhi	18.5917
ports	18.5914
rejection	18.5806
reproduced	18.5804
facilitate	18.5727
financing	18.5700
vegetables	18.5672
harris	18.5671
sectors	18.5667
disputes	18.5663
numerical	18.5662
decay	18.5572
intensive	18.5498
vitamin	18.5473
judgments	18.5466
blank	18.5446
resolve	18.5360
chains	18.5357
greeks	18.5335
xii	18.5315
shipping	18.5275
anticipated	18.5214
anna	18.5042
defining	18.5028
victoria	18.5021
phys	18.5005
cavity	18.4971
morris	18.4936
thirteen	18.4880
backward	18.4830
ln	18.4805
cavalry	18.4792
guided	18.4764
teams	18.4763
broader	18.4701
biblical	18.4655
washed	18.4643
gather	18.4632
adaptation	18.4582
gaze	18.4563
turkish	18.4552
er	18.4339
anybody	18.4302
elder	18.4225
drawings	18.4186
fix	18.4156
sympathetic	18.4138
disturbed	18.4126
mobility	18.4126
limitation	18.4083
neighbors	18.4037
differently	18.4022
emerging	18.4020
hunter	18.3974
happening	18.3932
missed	18.3769
robinson	18.3697
dare	18.3634
magnificent	18.3543
heritage	18.3500
grasp	18.3424
corresponds	18.3421
warfare	18.3416
islamic	18.3399
therapeutic	18.3398
lifetime	18.3262
glorious	18.3165
diagnostic	18.3165
utterly	18.3121
peripheral	18.2942
herbert	18.2856
rows	18.2849
elite	18.2833
thorough	18.2816
currents	18.2725
guest	18.2655
entertainment	18.2604
relates	18.2579
void	18.2455
angels	18.2434
luke	18.2376
exploration	18.2357
kansas	18.2340
occupy	18.2258
conceptual	18.2249
piano	18.2233
exhibition	18.2223
fold	18.2206
cease	18.2200
prose	18.2161
suited	18.2115
pink	18.2109
knight	18.2098
traits	18.2098
beloved	18.2088
memorial	18.2082
license	18.2070
ranging	18.2001
multi	18.1944
compliance	18.1839
knee	18.1831
planes	18.1804
circumstance	18.1669
complaints	18.1646
adverse	18.1597
outward	18.1584
berkeley	18.1565
scottish	18.1561
useless	18.1533
choosing	18.1500
stared	18.1474
editors	18.1471
campbell	18.1385
indigenous	18.1324
pot	18.1306
leisure	18.1290
florence	18.1262
cathedral	18.1247
assurance	18.1234
realistic	18.1198
independently	18.1161
identifying	18.1153
inserted	18.1141
stocks	18.1132
diplomatic	18.1097
philosopher	18.0909
dull	18.0907
luck	18.0904
collapse	18.0853
gradual	18.0844
ore	18.0811
judged	18.0792
cooking	18.0720
harbor	18.0711
com	18.0656
settlements	18.0647
paths	18.0646
economies	18.0569
vein	18.0553
severely	18.0525
strip	18.0514
rival	18.0513
withdrawal	18.0440
radius	18.0406
enables	18.0404
differentiation	18.0319
abundance	18.0312
pity	18.0197
attending	18.0155
unexpected	18.0140
asset	18.0128
deviation	18.0118
deed	18.0098
grandfather	18.0021
investigated	17.9944
baker	17.9901
installed	17.9704
surveys	17.9579
enhanced	17.9393
reminded	17.9384
safely	17.9355
mysterious	17.9319
survived	17.9256
delayed	17.9229
sa	17.9228
eighty	17.9211
expand	17.9093
hindu	17.9038
laughter	17.8952
heated	17.8939
funding	17.8748
guards	17.8697
expressing	17.8582
nelson	17.8577
lamp	17.8494
imply	17.8456
sensory	17.8432
burn	17.8425
handled	17.8410
renewed	17.8395
exhausted	17.8380
distances	17.8366
widow	17.8329
monday	17.8195
eve	17.8156
protective	17.8145
acquainted	17.8135
programmes	17.8075
crowded	17.8065
sorrow	17.8025
supra	17.8000
analytical	17.7993
pi	17.7958
versions	17.7910
inheritance	17.7881
correction	17.7827
pressing	17.7808
humble	17.7766
planted	17.7763
ce	17.7761
codes	17.7741
defect	17.7651
zones	17.7634
philosophers	17.7602
apt	17.7546
monopoly	17.7453
assisted	17.7335
cruel	17.7201
temper	17.7028
factories	17.7021
warned	17.6974
proportional	17.6956
presenting	17.6955
representations	17.6798
steadily	17.6783
ideals	17.6759
assumes	17.6751
equipped	17.6741
goodness	17.6735
beneficial	17.6661
expectation	17.6639
brush	17.6615
roger	17.6597
nearer	17.6583
influential	17.6566
sensible	17.6557
prospects	17.6522
funeral	17.6470
graph	17.6445
mortgage	17.6425
feminist	17.6400
friday	17.6317
descent	17.6272
rhythm	17.6196
grains	17.6120
stairs	17.6079
asserted	17.6063
engines	17.5964
atom	17.5881
poles	17.5821
spontaneous	17.5821
vigorous	17.5784
festival	17.5777
princes	17.5714
regulatory	17.5686
ranges	17.5667
editorial	17.5613
toronto	17.5599
mediterranean	17.5406
laser	17.5332
vague	17.5331
reviews	17.5322
apple	17.5279
dangers	17.5242
regression	17.5167
speeches	17.5111
intentions	17.5087
traces	17.5016
marie	17.4982
portuguese	17.4978
shallow	17.4941
respondents	17.4911
shirt	17.4904
offensive	17.4891
coefficients	17.4890
exhibited	17.4812
ambition	17.4783
lo	17.4762
bowl	17.4758
doctrines	17.4708
bits	17.4699
debts	17.4692
territorial	17.4676
considers	17.4644
irrigation	17.4610
chloride	17.4500
scholar	17.4455
breach	17.4429
operational	17.4347
displays	17.4323
spots	17.4307
mit	17.4301
deaths	17.4277
makers	17.4217
invisible	17.4002
interpret	17.3989
esteem	17.3959
annually	17.3853
admiration	17.3798
consistently	17.3736
explaining	17.3584
settlers	17.3555
indiana	17.3529
crude	17.3510
breeding	17.3476
decisive	17.3343
chances	17.3286
oak	17.3237
drops	17.3131
winning	17.3087
colorado	17.3031
poetic	17.2818
explanations	17.2781
weapon	17.2767
catholics	17.2698
painter	17.2693
meaningful	17.2653
deeds	17.2638
swept	17.2588
specify	17.2585
wool	17.2579
ghost	17.2556
molecule	17.2442
warrant	17.2422
legend	17.2292
borders	17.2291
